,machineID,datetime,time_in_cycles,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,voltmean_5d,rotatemean_5d,pressuremean_5d,vibrationmean_5d,voltsd_5d,rotatesd_5d,pressuresd_5d,vibrationsd_5d,error1,error2,error3,error4,error5,comp1,comp2,comp3,comp4,model,age,DI,RULWeek,failure,failed,RUL,RUL_I
129,91,2015-09-14,253,178.58119171313857,433.5208641374848,97.66243284180256,39.96451013784419,14.959906126387908,49.30026453751956,12.2565497988633,4.259886195781945,179.51834192705684,450.86197745268726,101.17343436190176,39.42325031770249,6.520120449457489,19.581359570704223,2.3693287956616973,1.477556914820764,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,model4,17,0.6004552784479434,11.0,comp1,1,75.0,0.0
130,94,2015-02-22,49,169.01256604988345,458.2151438844693,102.28755504650054,43.4952509245252,16.854087622224718,44.1691925185934,11.695117662408396,5.393306563153263,171.04035485248022,449.4808451790095,99.56107449444592,43.95237321462802,3.6585302970902016,11.099721927431805,1.9630139039490029,4.94414435954201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,model2,18,0.5862019588576551,7.0,comp4,1,45.0,0.0
131,10,2015-05-19,135,170.00239362723417,434.2791731202756,102.0977594650199,41.44156243724794,16.952879849010266,63.278013859333385,8.990767977788732,4.594540150258261,168.64268296340015,418.46366758337297,98.86893650384388,40.501391904826754,2.041412110832703,36.67760630864304,2.532346944360901,0.9172520278629168,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,model3,10,0.6951439283988788,7.0,comp2,1,45.0,0.0
132,19,2015-06-27,174,167.65881633329954,450.10240919200425,99.52194512218692,43.8507409014033,16.39639357911057,43.13974185115206,10.927912234011698,6.8394769988108965,167.07737952337493,450.75025640111,99.5205214594501,44.05515882978385,1.6306269188844478,6.055318709374467,1.942478394603526,4.097515574846704,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,model3,17,0.5777161815015027,11.0,comp4,1,75.0,0.0
133,22,2015-08-05,215,170.07287749350198,431.360534566758,103.81928957037871,42.80907938365672,16.29759616070933,57.0756336319368,8.428144047707107,5.319835503264254,170.8952826557003,443.3477899792,100.28991080454348,44.46060659416093,1.634482109818801,10.806146712010596,2.4046154326306213,5.774030446201814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,model1,14,0.513417119032592,5.0,comp4,1,30.0,0.0
134,18,2015-03-31,86,177.5958779685126,446.5208370357018,100.04187047092992,40.12733677737781,13.305966571597184,61.10391411400376,9.040890396702592,5.576066659254341,178.17210349791554,446.7160115801631,101.12960108612867,39.39330369813645,8.233259794883363,5.388630955004158,1.0827324832278484,1.0231119475678612,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,model3,15,0.5370728021858608,9.0,comp1,1,60.0,0.0
135,53,2015-10-10,279,172.26988667652836,446.51308864592335,101.52796695038172,40.1600564273406,17.341896211590523,60.25202047857766,10.262809524750496,5.772317176850696,176.1385249925062,452.62749998737127,100.59776134044888,40.05685988051444,11.7835646984,11.818408343855936,2.481866413374573,1.3360781701198874,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,model3,5,0.5527108143227711,13.0,comp1,1,90.0,0.0
136,94,2015-11-19,319,169.2730047193727,428.3385348886724,130.16601344754233,42.84439879635182,13.068831433725348,55.75513959401344,12.20875560862586,6.888672212908855,169.48442818567852,419.6197483888817,112.61465381644204,43.9488515626531,1.8155382827375697,34.794036339765924,15.213789862534613,4.475710764279183,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,model2,18,0.977529046252992,5.0,comp2,1,30.0,0.0
137,54,2015-04-30,116,179.07785703698698,427.7709825359797,98.01675794816714,39.14889009321381,18.29468446655404,68.92108897086155,8.37812084214264,4.1126713875795335,175.98968554191745,418.5627544538424,100.38522141936114,39.68803306733813,9.22065294932195,37.54795640900835,1.4166727574570852,0.9483344544716448,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model2,10,1.783631911782607,5.0,comp2,1,30.0,0.0
138,85,2015-11-11,311,168.70759760550538,427.0945782233427,101.94986663815465,39.579770998838384,18.62576488962042,55.657883315051855,8.415846422790613,3.824678733707565,169.7345534963586,421.8573958078717,99.40687010785324,44.35092133950787,1.950606197256162,34.02206652306101,2.8964842363515784,4.514475382954419,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,model1,16,1.0757667981057395,5.0,comp2,1,30.0,0.0
139,9,2015-11-14,314,172.77861796864883,444.31797959644194,102.50165906492738,40.572839017110894,19.65926000800982,51.33663219560217,11.696376583521111,4.906233713186063,177.13641438599075,444.7070691520974,100.53938550396312,39.90492151519952,11.519857848468597,8.386356972061247,1.9535443410935511,1.1638818637719068,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,model4,7,1.240006075336382,5.0,comp1,1,30.0,0.0
140,45,2015-05-22,138,170.68102807429372,458.4501709510584,98.13575713159707,44.56056884609134,14.945399583108214,55.965821983498365,10.100831867516758,6.344951461556728,170.31034424548236,458.79646029755895,100.92024978595369,44.35915698445104,2.956280941201675,4.815586000587293,1.9879014445094088,4.444545220068719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,model3,14,0.4574085898567404,13.0,comp4,1,90.0,0.0
141,35,2015-05-06,122,166.31944088332514,464.4955780788874,99.7395009586096,42.738470219662624,11.125939758911835,65.6910170957072,9.554265680700212,7.290102905560529,167.73589575863963,449.0754124563203,99.79271674620212,43.738530443897,4.635961820446025,11.420182936837842,1.782692321756275,5.010249093688251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,model1,17,0.6807123983233854,5.0,comp4,1,30.0,0.0
142,33,2015-05-31,148,170.73560602679962,425.4131359711583,98.54483932240508,40.61923339523971,13.690835708466407,65.4562677882647,7.720166623595463,5.1498004479942745,169.910061527661,407.478352378765,100.64616933113162,40.7496603265307,2.107494923920774,30.3477303532392,2.238786233029926,1.8943857532088784,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model3,14,1.0,5.0,comp2,1,30.0,0.0
143,24,2015-07-31,208,170.4681407583661,436.7966113287992,98.63516262694594,42.38210585624897,13.897407247192794,46.49204859827906,11.29624780109303,6.249270656408746,169.7383624119765,447.5189306898861,99.25866729992768,44.41756172016762,2.5666867963560804,10.764200421380384,2.008022655954895,4.768755296861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,model1,20,1.1934273198484773,5.0,comp4,1,30.0,0.0
144,39,2015-12-27,357,171.41185684914134,420.289665086705,96.12530704957167,40.26720265768224,15.091126978622317,68.63280376510096,9.64728814919421,4.111410891677315,171.1916187454649,413.855860424553,98.4275519837214,39.633708658035104,2.317965777999505,38.69749189271357,1.3903055602581773,1.9676854457809907,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,model4,0,1.1731164798441227,11.0,comp2,1,75.0,0.0
145,52,2015-12-30,362,167.06314225116495,459.5803544268802,96.49451415002206,42.2219585587983,15.35320486197196,46.0659401114634,11.09913291060938,7.308159944975776,168.5641176396083,447.384541677359,98.01814285619352,44.19017290554758,1.983211526340272,7.108477024565047,2.5056486870366594,3.376422650470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,model3,14,0.4478581668594143,9.0,comp4,1,60.0,0.0
146,92,2015-05-20,137,174.71468413653727,460.9295652100199,107.24544625505068,40.307185026939045,15.749938827923746,56.56455498340184,16.77534968039376,4.855537631658114,169.85628728820808,456.19658216946016,111.43122912883518,40.08146641584826,2.9656940104435923,7.249019063061878,12.010827891866764,1.0220101044584478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,model1,2,1.012048047903962,5.0,comp3,1,30.0,0.0
147,95,2015-12-31,361,179.27164042538394,459.5970640176988,101.01561603374228,39.45727773940688,14.110485553680755,53.96643664923054,11.600337032678375,6.148264997799574,175.32936892550163,440.647253684827,100.66638242429072,39.88213339950047,8.906894876083438,12.783013422024274,2.2346049833829937,0.55458848667179,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,model2,18,0.4190327942668387,11.0,comp1,1,75.0,0.0
148,17,2015-10-28,298,171.82280801749698,444.8350455422851,105.74446546365624,44.83541805790278,14.81084804900714,42.29672033757026,14.806486949795628,7.835530666442102,168.33734602990387,446.2122477551751,108.74394080393968,44.23145776840191,3.705605893139544,5.033856266152055,12.15661883004977,4.214058243989019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,model1,14,0.1387326455118842,9.0,comp3,1,60.0,0.0
149,81,2015-12-13,343,169.37532369064016,403.4598502890594,96.6746874270889,41.704878508996,10.564545546750097,54.79354227035655,8.891902366001688,4.966261549640885,169.94659006758727,415.6179043847657,100.18946154606246,39.66515137878969,4.095009404849357,48.960914852378046,2.0804148979840296,1.337294818795858,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,model4,1,0.7989237289412772,9.0,comp2,1,60.0,0.0
150,44,2015-07-29,206,170.4871519123094,431.82051829765214,105.48913299691172,39.404314340952354,13.992481844801736,65.66727835332922,10.965888878144572,5.1557402200375,170.8622354237217,412.6423901168728,100.69748667867933,39.72892156746954,2.616298932418839,37.6820733824149,3.2694876108863293,0.4076837054241816,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,model4,7,1.2678063652915037,7.0,comp2,1,45.0,0.0
151,53,2015-03-29,84,177.33823308610593,448.7147512324293,104.24216675771446,39.370685906370575,16.080533688190055,47.26869506919552,11.066896379106094,4.277168672366847,177.6648343075136,453.03255831216336,101.80663924357704,40.54995572961776,8.403741532109834,10.599335394488108,2.170126065624089,0.8549638553988482,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,model3,5,0.6146356266712197,12.0,comp1,1,84.0,0.0
152,75,2015-04-07,93,173.8310164018272,449.3571954515728,101.48974279418242,39.72877275172114,16.50382534137592,44.69870002917981,9.169112096023952,4.585638465654011,176.10348155473724,449.5538349539967,100.30551153945676,40.728995937321216,8.828872956654985,9.791890372772054,0.8217328338542265,1.0860824656041528,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,model3,19,0.4168620196785084,9.0,comp1,1,60.0,0.0
153,31,2015-03-23,78,167.33840277913524,460.27686111156896,106.94319075160512,39.86340088460804,15.306160043105749,51.76821691519824,15.54046819982784,3.677125544260875,169.7619727803771,462.0359685138392,110.70619785619716,40.24949701365928,4.385742503737374,10.99220686877614,11.611079058619689,0.5506094499886894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,model1,11,0.3051609648898715,12.0,comp3,1,78.0,0.0
154,16,2015-08-15,224,167.9305989804522,439.929123111979,106.78735777645991,39.19823728489977,11.070132424383864,43.0741002410621,13.161336113836748,4.921464739868461,165.4499162955358,437.9504000205512,109.9542192101165,39.613276436371805,1.7376819776582384,10.336882536509028,12.201552230671115,0.3513390492494643,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,model1,3,0.4642316520609257,7.0,comp3,1,45.0,0.0
155,73,2015-08-30,238,166.5597404119538,455.2580528444194,106.69576652335134,37.6955764779373,10.78734134417339,48.57471243089024,20.461416047735387,5.278383020335865,168.59907513905833,450.88897609250034,109.99032855172932,38.78058928435514,3.229519019155366,5.523041723677422,13.087043140729303,1.1832471512145173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,model2,20,0.689387870380628,7.0,comp3,1,45.0,0.0
156,47,2015-11-20,320,172.07934685980672,447.170994738313,101.66504723422145,40.60954337083588,12.953187094812463,42.36813971793663,12.973552893248984,5.659771133116678,169.50194840297945,419.47113814154136,100.33347296594351,40.57814357686769,3.523846955631976,33.02124288172824,2.132465121397906,0.2276422795465315,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model2,6,1.153564994895108,5.0,comp2,1,30.0,0.0
157,53,2015-07-12,189,177.2852090248701,465.9299545968259,103.48400458896047,39.51075845120573,19.87210957144544,64.9632859696979,12.359085771418794,5.117097400897214,176.8537549371557,448.1656624854835,100.73134681741156,40.586281710716456,9.139637186517527,14.200738899989991,2.527144183153355,0.8453331427698518,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,model3,5,0.9399327934020556,9.0,comp1,1,60.0,0.0
158,85,2015-05-30,146,173.55628901949865,452.7319020392047,101.85668121731044,40.86604791985875,19.053720603439093,41.99620873255542,14.241592919729152,4.267026017108495,169.29804507748048,448.0562668762051,108.4867059516093,40.11882832707281,4.839396237402493,7.895131508475882,12.387289554946816,0.889937574567666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,model1,16,0.1059930214439331,15.0,comp3,1,105.0,0.0
159,1,2015-04-20,106,167.1782115148663,411.5085367347946,101.4857532106427,41.61511031078354,14.548016325049812,61.00515779630568,9.356776707132168,4.983600919133212,171.0036818041575,416.6866282057889,100.52730731997949,39.91232693883088,2.5284666782802,38.82901596877667,1.7083795045103831,1.1364402231807562,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,model3,18,1.0937316437837228,7.0,comp2,1,45.0,0.0
160,24,2015-07-01,178,172.52211465488924,469.1393938230594,109.29743102591844,39.77925535522714,14.885213206050654,55.41930747687525,15.767282154005787,4.655105637759228,172.73076296025258,451.0182668523662,112.11813756821256,40.14918339875834,7.864044868121572,10.630317961910992,12.303654253797298,0.7652197809360752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,model1,20,0.3471748174305754,11.0,comp3,1,75.0,0.0
161,15,2015-06-04,152,177.93885618229965,447.0978963340721,99.5963154940288,40.28835154516003,15.847892519001482,66.42579436180155,12.963980598772194,3.9727574704990793,178.85031096241224,443.61557910981367,97.94663399611528,40.22339099166667,6.555598757437216,10.216371850817858,1.2026157937909074,1.5432196077264484,0.0,0.0,0.0,0.0,0.0,135.0,135.0,0.0,0.0,model3,14,0.0475334537727088,20.0,comp1,1,135.0,0.0
162,65,2015-09-13,253,170.2459228371539,446.5776087408947,101.80741528130294,42.053490709987024,14.038753570827955,47.21015574023051,12.48372715683852,7.4796044547547,168.8275650654396,448.5921883445791,99.81384867049589,44.482906923108416,2.687229913550277,10.498799293683753,1.4240982982410562,4.83714890193799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,model3,15,1.0605880616257302,5.0,comp4,1,30.0,0.0
163,82,2015-03-29,84,174.66778009239286,450.974340142946,100.110141938565,42.06130001308988,16.664046865648462,37.45232480097164,10.497028964586368,5.405150434400111,177.34268554172115,448.63729862922094,98.137421162131,41.01535274139791,9.338375449844158,5.3214186070160885,1.8066350418337631,0.864400789291172,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,model3,11,1.3391504203550055,9.0,comp1,1,60.0,0.0
164,35,2015-03-22,77,170.25252361356434,448.40398583993607,102.0498918792385,43.86713375676191,17.25539469256581,44.57244090861748,9.16887497970714,6.001720720732852,169.25103295914386,453.9131572793202,100.33708232606725,44.47893273426597,2.596127305921666,6.619644365414469,1.3302927176355033,4.132909202115386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,model1,17,0.3406420441574412,7.0,comp4,1,45.0,0.0
165,92,2015-04-20,106,182.1481396408386,426.2598158641388,102.61548738927844,38.72255807621124,21.40264586504137,62.69612825420164,8.00355157225715,5.011124391284499,180.11355742340314,380.8708857697671,99.69765466224936,43.14476627363761,9.396236230984115,39.20829376880227,2.2499035190007124,5.53897212823907,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,model1,2,0.3767972991405558,9.0,comp1,1,60.0,0.0
166,50,2015-04-30,116,169.5649870653287,422.6017606852649,96.5917720709957,38.66987237667521,16.11309206259751,66.49284424413413,9.794233157930634,4.470626920881532,169.7823847305529,412.6704930995776,99.63112912707668,39.31256016520665,3.4272357475503243,30.656714726632316,1.7231726324469347,1.0952007064339635,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,model4,4,0.7549235523422532,13.0,comp2,1,90.0,0.0
167,7,2015-09-21,261,168.10694830301688,450.6307885033389,98.19414729868669,43.28919065755196,12.69506604387407,55.40598748037089,11.536453675043829,6.32368348767207,171.4083359482905,445.1034570819138,100.33333402801657,43.51082823455711,2.952948509720946,11.13035966486875,1.7943724143612525,4.674248872533146,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,model3,20,0.2123381833488649,11.0,comp4,1,75.0,0.0
168,87,2015-12-23,353,172.21871124266383,437.5185912973834,107.27550707192997,40.87788499784721,15.644453623274792,55.38102468110753,15.161234006745795,3.8254481540725953,170.77679622008733,442.0977566286923,110.70861248483092,40.49009634494791,4.325338171558358,6.715853139218758,10.170173753823477,0.6309438456087125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,model2,12,0.6978344576039152,9.0,comp3,1,60.0,0.0
169,60,2015-07-29,206,166.23501756624628,409.1584853804508,101.70361379661954,39.56346534644798,16.902665260826403,44.88780342162865,8.826781995928453,6.192384575421625,169.41807740052136,417.4663717137041,100.32231559790937,39.75945502687164,3.830684635886954,42.20114610400996,1.933783086412304,0.6178238597089872,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,model4,3,0.5100192683452337,15.0,comp2,1,105.0,0.0
170,36,2015-06-06,153,173.57809057194467,441.032862527933,98.74643716720615,42.39733681179026,16.48668143751142,63.307127734608905,11.15599830179522,3.68917076256022,179.30211403941524,443.55368397431886,109.57025351570724,40.12140766641804,8.665989096748014,9.281348116348132,13.314390513764812,1.567290703904483,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,105.0,model4,5,0.4826830452610601,15.0,comp1,1,105.0,0.0
171,51,2015-04-01,87,169.60378139839,415.5462046087048,95.13952632406672,39.61086690984703,17.182093203993958,56.93347016015649,10.55640784144485,4.319510449391169,170.20946687282566,414.52026401025967,97.90081249083268,39.66514869768613,2.19892651886486,32.56233140656465,2.4287835188954308,0.5798821839922743,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model4,19,1.2343275350983445,5.0,comp2,1,30.0,0.0
172,64,2015-04-05,91,162.70842090771995,438.1483992327952,100.49566073433834,40.93365371979011,14.915016479428129,54.66281578854792,10.125535098252127,4.178783644755113,171.06050450525473,421.55208858373135,99.28367119255786,40.196081975443576,7.250507562259473,42.3200157605535,2.372559337132892,1.84143530213282,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,model3,20,1.002773923327786,7.0,comp2,1,45.0,0.0
173,81,2015-04-17,103,171.78799399183208,436.3902593160851,102.45168701809094,41.89234643082053,15.77894378856666,69.20255687721072,11.312650060459928,4.530064599312789,169.82823062900792,415.9766945023881,99.48155824515074,39.903340601217046,2.5410122469820027,42.34974910685911,2.3240895630934197,1.548493491682473,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,model4,1,1.0850571441894163,7.0,comp2,1,45.0,0.0
174,18,2015-01-30,26,171.71936231588475,453.6364114177474,102.82798895973208,42.6262689748805,15.130272390175728,71.45938353066896,10.57010481858769,5.841729338696736,172.7164709928475,448.68816685021136,100.1261252255847,43.83075347028575,1.2297821808877838,4.650532225682529,1.71068664961611,4.197890175196115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,model3,15,1.3462154661805814,4.0,comp4,1,26.0,0.0
175,17,2015-12-27,359,175.54056181727745,460.891360824425,101.55914415921757,41.12050397731895,16.37615960374127,42.47038617315122,11.212316343991056,4.199485584328059,178.9933939576356,451.31395876818925,101.39436294612106,39.84527915399372,8.237611871766033,6.019757820154024,0.5605760370780354,0.9432571309216689,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,model1,14,0.6140964332326033,5.0,comp1,1,30.0,0.0
176,19,2015-11-24,324,171.4487673619404,456.29339563736215,99.1747971546394,42.94646702570392,17.0315178023504,47.91690670353887,8.122962830308127,7.0168595138754695,170.11925143609096,442.2466939578147,99.6364558255033,43.63442573714127,0.9512140574534806,8.727430803052927,1.208579446028324,4.547150452318375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,model3,17,0.5777161815015027,11.0,comp4,1,75.0,0.0
177,79,2015-06-16,163,166.18042366568045,448.62871011905526,101.82028379010596,41.31393418012368,19.06664638535459,56.85295135028993,10.517898594479988,4.367928751828886,168.40477378445206,418.9213950283873,100.42573456450631,40.724992845457535,3.122425831244854,38.44607836579921,2.730129162386933,0.620157738464832,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,model3,14,1.2371718249582715,5.0,comp2,1,30.0,0.0
178,85,2015-12-11,341,169.99934649910793,381.6217751998923,104.24512344366411,39.72222326503511,13.921952453873258,39.431647591503605,18.587730562669652,4.838281917542149,169.07692885184673,436.0279057412301,110.39154677820116,39.47025165987061,2.912902159281467,31.601780400542765,13.2644594008103,0.2758262043798719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,model1,16,1.0757667981057395,5.0,comp3,1,30.0,0.0
179,22,2015-08-25,235,164.23204082072576,449.87111890737793,100.20435278805724,40.3926223763081,14.12497459992522,61.34792333921016,7.738632605823516,4.576685018725176,168.04502744151026,449.5386577501049,99.5984804705383,40.07562747386885,5.410493716432876,19.102717235789477,0.6080329328454743,0.8395683028870117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model1,14,2.0590036942128718,1.0,none,0,5.0,25.0
180,2,2015-08-12,221,166.15800107984035,441.4521427535783,123.75980501938436,39.390469749327686,18.589904247094868,49.2925936212726,9.151443872892782,5.068888120129373,169.23459637734013,417.3577102287532,106.25848538578568,39.88262149988404,2.7277584278660267,35.4321706863766,9.87098741947807,0.8042468043510357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model4,7,0.3974635951136376,17.0,none,0,116.0,139.0
181,76,2015-06-27,174,170.53968545372408,451.0510824488433,99.21067788306482,40.6050295987786,16.6904533500254,41.47641765088725,11.61373833532476,5.374732199608744,172.53774710166732,450.2156529643609,100.25219733654986,40.26658859779783,3.510237503144272,9.625148505963812,1.861775379061768,1.187003486560315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model2,10,0.6037716167492776,8.0,none,0,55.0,50.0
182,91,2015-04-17,103,172.2495909925889,446.1205266130173,100.78880519641848,39.63884792338205,17.591625763929105,60.44132113961981,10.569006050683322,5.686919506535281,168.92548621873078,450.322618472496,99.75482681164728,40.39540543799357,2.4448142991089847,6.425172689337998,1.6229581814133018,1.163449790338119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model4,17,2.0097022508271034,3.0,none,0,15.0,60.0
183,30,2015-03-23,78,172.7748835602406,445.0841312664895,98.8902158652453,47.02589243943197,16.192349964053722,49.778560306888494,10.881846277902971,6.703277148007894,170.5918216202483,443.1514292532691,100.41424928957365,41.63677392897277,4.037213427712006,6.581904986262417,1.2468745861546695,3.129954591854362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,20,0.5993950876811537,11.0,none,0,73.0,2.0
184,91,2015-02-27,54,168.1869754595845,450.2497115310248,99.93975457084856,45.9814055036997,14.55473571289179,42.79010374466619,6.762076427009609,7.269204048412458,169.56728226996327,444.6042283525961,100.46011097349223,41.566655491934114,2.749167390119186,12.720846087992593,1.2245621290980029,2.554222505482107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model4,17,1.610444241147142,4.0,none,0,26.0,34.0
185,35,2015-08-23,231,165.6277222565966,448.6750772993969,98.80462626110558,40.45503391581302,13.416235801012636,50.52432368006605,9.267263492547013,4.109352221706319,170.3366774282204,451.28418055370287,100.14212101017424,39.24558758349978,3.2546231450968586,8.512376634214279,0.8030247339857587,0.7635328909463109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model1,17,1.1309714154026906,3.0,none,0,19.0,26.0
186,44,2015-06-06,153,168.81753545855304,443.5326796032803,98.7659899075958,39.98199401008549,14.062708259385364,46.22006709152229,7.078150127934999,4.862410419507909,170.9478796796365,449.5323395949898,99.84743427811634,40.10014195979723,2.207453356152425,7.370048487067579,1.9252477927077043,0.6286327387721591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model4,7,0.6771716396262055,12.0,none,0,82.0,8.0
187,87,2015-03-07,62,170.97165197698362,460.8111851587837,100.29362060070794,40.53282092558561,21.144816955251805,55.66377594252523,10.795576894864915,4.373034726143552,170.1080167203585,452.4697409270385,101.70816327908726,40.49645321729442,3.0480456664824147,4.965940474923655,1.2008594623341668,1.289464616601263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model2,12,0.6669106832915381,9.0,none,0,62.0,6.0
188,86,2015-08-05,213,173.2377034674433,446.6542872882987,101.72718182309475,41.52677203130501,14.523935843487456,43.56979582223283,8.999875818354909,5.202518792309212,170.09541085148118,443.6127518080544,112.23968836167,40.20721000386826,3.022742691795377,7.158314344359635,11.436712306389785,1.1104690997432771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,2,0.4384754694665013,28.0,none,0,194.0,31.0
189,15,2015-12-09,341,167.88387661279566,459.9349269848456,99.42382182185698,42.52751196711189,13.341928797256356,43.10368529097146,7.412545243374104,5.713470582821644,169.09705711875282,452.1967266645428,100.75506874689512,40.230353921849215,1.6655870317351462,5.094849297804092,1.1997058486327097,1.5036040287142023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,14,0.8702588545202086,6.0,none,0,38.0,22.0
190,32,2015-02-18,45,169.302656127637,456.20048003950507,100.7545698776068,39.400075061254135,12.911529695903862,50.35524314251513,10.718671529572552,6.333602562498983,170.8464081314715,449.0132608079776,99.8545368219016,39.39994605109094,3.107598007986313,9.105820613080718,1.721295906726502,1.0675755698035807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model4,15,1.916470928936881,2.0,none,0,9.0,21.0
191,66,2015-02-13,40,171.7445079908256,447.7949172552521,97.2800515594159,39.87044211230289,15.558263780413236,39.19208988869583,11.398418806820091,5.162374992978839,171.3696911343688,442.9104635499996,99.20950310031392,39.74346475072793,1.5277546499687642,5.257613016633176,2.341366228418868,0.8236224805796243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model4,6,1.2158000030614933,6.0,none,0,40.0,5.0
192,12,2015-04-04,91,165.30449924295445,445.3910617300865,95.16615909442582,41.13403417388675,15.496760984655548,58.7988390376,10.415500734403462,5.7909969354113535,168.4622117260833,449.0215394908047,99.2907755050449,39.62320139026351,3.1315359251657044,13.094410989948177,2.999517908627373,1.7911021498025572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,9,1.919709577814344,2.0,none,0,12.0,93.0
193,23,2015-10-19,288,170.45177445396646,439.044825299774,99.01756766493212,51.24309417664383,17.61556825463419,33.51416518670751,9.704167203035864,5.109280913303092,170.36545364110378,443.4896385968576,99.5818447232752,48.68952015062348,2.8415515012830923,12.03619730204186,2.4394292560124446,2.577222953922768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model1,17,2.5361212276923992,1.0,none,0,2.0,28.0
